domain,name,source,pre2024_prepass,pre2024_basis,jd_chars,repo_host_hits,review_gate_hits,cicd_hits,jd_evidence,contact_name,contact_title,contact_linkedin,identity_status,crawl_needs
digitaltycoontech.com,Digial Tycoon Technologies LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
argience.com,Argience Technologies Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
intelebiz.com,Intelebiz Software Pvt Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:1999,,,,,,,,,identity_pending,wayback+homepage+careers
insomniacs.in,Insomniacs,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
revoluxsolutions.com,Revolux Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
smglobal.in,SM Global,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
knoxpo.com,Knoxpo Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
zeliant.in,Zeliant Infoserve Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
e10.in,e10.in,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2007,,,,,,,,,identity_pending,wayback+homepage+careers
greenmediatechnology.com,GreenMedia Technology Mumbai,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
wisdmlabs.com,WisdmLabs,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
direction.biz,Direction Software LLP,goodfirms+nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2001-10-08; goodfirms_founded:1999,86098,0,0,0,pre-2024: proven,(verify),,,identity_name_only,homepage
esoftech.com,eSoft Technologies Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:1990,,,,,,Shageevan Sachithanandan,Director,https://www.linkedin.com/in/shageevan,identity_full,wayback+homepage+careers
grazingminds.co.in,Grazing Minds,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
webarcitech.com,Arcitech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
indiawebz.com,IndiaWebz IT Services,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
alphaware.io,Alphaware Next Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
captico.in,Captico Consultancy,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
schbang-q.com,Schbang Q,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
jewelwebnet.com,Jewel Webnet,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
imetatech.io,iMeta Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2021,,,,,,,,,identity_pending,wayback+homepage+careers
concinnitymedia.com,Concinnity Media,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
techiebears.com,Techiebears Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2021,,,,,,,,,identity_pending,wayback+homepage+careers
simplelogic-it.com,Simple Logic IT Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
virtualeases.com,Virtual Eases,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
technicul.com,Technicul Cloud LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
primenetworks.io,GOPRIME NETWORKS & SYSTEMS PVT LTD,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
bitkraft.co.in,Bitkraft,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
jfdigital.in,JF Digital Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
procedure.tech,Procedure Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
techuniversesolution.com,Techuniverse Solution,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2023,,,,,,,,,identity_pending,wayback+homepage+careers
codetreasure.com,Codetreasure,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
intellibuzz.net,Intellibuzz,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
dynamicvishva.in,Dynamic Vishva Technology Solutions Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
whizzact.com,WhizzAct Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
mahalasa.co.in,Mahalasa Infotech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
scstechindia.com,SCS Tech India,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
betasource.tech,Betasource.Tech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2004,,,,,,Kamlesh R.,Executive Director,https://www.linkedin.com/in/kamlesh-r-04131121b,identity_full,wayback+homepage+careers
hogoworld.com,Hogo Works Solutions Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2005,,,,,,,,,identity_pending,wayback+homepage+careers
laksn.com,LAKSN Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
graymatrix.com,Gray Matrix Solutions Pvt Ltd,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
handsintechnology.com,Hands In Technology,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
weblooks.in,Weblooks IT Services,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
webzino.in,WEBZINO TECHNOLOGIES PVT LTD,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
aimedialabs.com,AI Media Labs,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
digitalsolutionmedia.in,Digital Solution Media,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
procreator.design,ProCreator - Global UI UX Design Agency,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
beeingsocial.com,Beeing Social,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
saveasweb.com,saveasweb,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
eimindia.in,Emerald Infomedia,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2003,,,,,,,,,identity_pending,wayback+homepage+careers
eskonwebsolutions.com,Eskon Web Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
kwebmaker.com,Kwebmaker Digital,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:1998,,,,,,,,,identity_pending,wayback+homepage+careers
blockaitech.com,blockaitech,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
vmittech.in,VMIT TECHNOLOGIES PRIVATE LIMITED,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,,,,identity_pending,wayback+homepage+careers
hnrtech.com,HNR Tech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
huaindia.com,Hua Consulting LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
buzzlinkstudios.com,Buzzlink Studios LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
infusai.com,InfusAi,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
geniesoftsystem.com,GENIE SOFT SYSTEM PVT LTD,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
revolotech.com,Revolo Infotech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
bluesuninfo.com,Blue Sun Info,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2002,,,,,,,,,identity_pending,wayback+homepage+careers
webamplifi.com,WebAmplifi,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
ptssystems.co.in,PTS Systems & Solutions Pvt. Ltd.,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
techind.co,Techindo Systems Private Limited,goodfirms+nasscom,SOURCE_STATED_ONLY,goodfirms_founded:2021,,,,,,,,,identity_pending,wayback+homepage+careers
hitechenterprise.in,Hi Tech Enterprises,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
arcitech.ai,Arcitech AI Solutions LLC,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
sphereinfo.net,Sphere Info Solutions Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
mcansey.com,MCANSEY IT Services & Consulting Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
ace360degree.com,ace360degree,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
onpointinsights.us,OnPoint Insights,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
godrejinfotech.com,Godrej Infotech,goodfirms+nasscom,SOURCE_STATED_ONLY,goodfirms_founded:1999,,,,,,,,,identity_pending,wayback+homepage+careers
fractal-web.com,Fractal Web,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2022,,,,,,,,,identity_pending,wayback+homepage+careers
webdevelopmentmumbai.com,Blue Diamond,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
markitsolutions.in,Mark IT Solutions Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:1999,,,,,,,,,identity_pending,wayback+homepage+careers
bonum.in,Bonum eDesigns LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
zeiore.com,Zeiore Interactive,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,,,,identity_pending,wayback+homepage+careers
nipralo.com,Nipralo Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,,,,identity_pending,wayback+homepage+careers
creative-mantra.com,Creative Mantra,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2008,,,,,,,,,identity_pending,wayback+homepage+careers
oharasolution.com,Ohara IT Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
dgtlinnovations.com,DGTL INNOVATIONS LLP,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
innovatorwebsolutions.com,Innovator web solution,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
parashifttech.com,Parashift Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
radils.com,Radils Technologies,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2023,,,,,,,,,identity_pending,wayback+homepage+careers
signaturess.com,Sigaturess Web Maker,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
growth-loop.io,Growth Loops Technology Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2022,,,,,,,,,identity_pending,wayback+homepage+careers
binaryfolks.com,Binaryfolks Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
thinktoshare.com,Think To Share,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
unifiedinfotech.net,Unified Infotech,goodfirms+nasscom,SOURCE_STATED_ONLY,goodfirms_founded:2010,,,,,,,,,identity_pending,wayback+homepage+careers
citytechcorp.com,CITYTECH SOFTWARE,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:1993,,,,,,,,,identity_pending,wayback+homepage+careers
excellisit.com,Excellis IT Pvt.Ltd,goodfirms+nasscom,SOURCE_STATED_ONLY,nasscom:PROVEN; goodfirms_founded:2016,34579,0,0,0,pre-2024: proven | site mentions compliance,(verify),,,identity_name_only,wayback+homepage
techscooper.com,TechScooper,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2017,,,,,,,,,identity_pending,wayback+homepage+careers
innofied.com,Innofied Solution,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
axiussoftware.com,axiusSoftware,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
vatalks.com,VA Talks Consulting Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
nexovah.com,Nexovah Technology,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
ndimensionlabs.com,NDIMENSION LABS,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
hepmade.com,Hepmade,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2022,,,,,,,,,identity_pending,wayback+homepage+careers
digitalmarketinglab.co.in,Digital Marketing Lab,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2008,,,,,,,,,identity_pending,wayback+homepage+careers
sbcreationgroup.com,Renu SB Creation Software Pvt Ltd (SB Creation),goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2005,,,,,,,,,identity_pending,wayback+homepage+careers
infotechwayout.com,Infotech Wayout,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
logicwerk.com,Logicwerk,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2023,,,,,,,,,identity_pending,wayback+homepage+careers
wordsystech.com,Wordsys Information technology,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,,,,identity_pending,wayback+homepage+careers
innoraft.com,Innoraft Solutions Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,,,,identity_pending,wayback+homepage+careers
zebratechies.com,Zebra Techies Solution,goodfirms+nasscom,SOURCE_STATED_ONLY,goodfirms_founded:2011,,,,,,,,,identity_pending,wayback+homepage+careers
infoskysolutions.com,InfoSky Solutions,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
sbinfowaves.com,SB Infowaves Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
sigmentech.com,Sigmen Technologies Solutions,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
actovision.com,Actovision IT Solutions Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
turaingrp.com,Turain Software Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
peregrinee.com,Peregrinee,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
dotlinkertech.com,DotLinker Technologies Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
coactivesolutions.co.in,Coactive Solutions,goodfirms+nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2015-09-05; goodfirms_founded:2003,63562,0,0,0,pre-2024: proven,Dilip Kumar Das,Director,,identity_name_only,homepage
thetechclouds.com,The Tech Clouds,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
businessalphabets.com,Business Alphabets Corporation,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
carneytechnologies.com,Carney Technologies Services,goodfirms+nasscom,SOURCE_STATED_ONLY,nasscom:PROVEN; goodfirms_founded:2009,19678,0,0,0,pre-2024: proven,,,,identity_pending,wayback+homepage
vyrazu.com,Vyrazu Labs,goodfirms+nasscom,SOURCE_STATED_ONLY,nasscom:PROVEN; goodfirms_founded:2013,4177,0,0,0,pre-2024: proven | site mentions cicd | site mentions compliance,,,,identity_pending,wayback+homepage
ogmaconceptions.com,OGMA IT CONCEPTIONS PVT LTD,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
oneskai.com,Oneskai,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2021,,,,,,,,,identity_pending,wayback+homepage+careers
daeltechnologies.com,Dael Technologies Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2018,,,,,,(verify),,,identity_name_only,wayback+homepage+careers
dgtalists.com,DGTALISTS SOLUTIONS PVT. LTD.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
theaquarious.com,Aquarious Technology Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
fusiontechlab.com,Fusiontechlab,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2015,,,,,,,,,identity_pending,wayback+homepage+careers
viacon.io,Viacon Marketing & Technologies,goodfirms+nasscom,SOURCE_STATED_ONLY,nasscom:EXISTED_NO_SW_WORDING,0,0,0,0,pre-2024: existed no sw wording,,,,identity_pending,wayback+homepage+careers
jamtion.com,Jamtion,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2022,,,,,,,,,identity_pending,wayback+homepage+careers
ivaninfotech.com,Ivan Infotech Pvt Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2016,,,,,,,,,identity_pending,wayback+homepage+careers
intlum.com,Intlum Technology,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
maxmobility.in,Max Mobility,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2004,,,,,,,,,identity_pending,wayback+homepage+careers
bargadss.com,Bargad Software Solution Pvt Ltd,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
kreeti.com,Kreeti Technologies,goodfirms+nasscom,EXISTED_2CORROB,nasscom:PROVEN; rdap:2005-08-27; goodfirms_founded:2006,4035,0,0,0,pre-2024: proven,,,,identity_pending,homepage
dezigndia.com,Dezigndia,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
consac.com,Consac LLC,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:1991,,,,,,(verify),,,identity_name_only,wayback+homepage+careers
boenci.com,Boenci Solutions Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2014,,,,,,,,,identity_pending,wayback+homepage+careers
redoq.com,RedoQ,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2012,,,,,,,,,identity_pending,wayback+homepage+careers
cyberswift.com,CyberSWIFT Infotech Pvt. Ltd.,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:1997,,,,,,,,,identity_pending,wayback+homepage+careers
centreax.com,Centreax Technologies pvt. Ltd,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2008,,,,,,,,,identity_pending,wayback+homepage+careers
sourcedesk.io,SourceDesk,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2013,,,,,,,,,identity_pending,wayback+homepage+careers
flewny.com,Flewny,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
webviotechnologies.com,Webvio Technologies Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2020,,,,,,,,,identity_pending,wayback+homepage+careers
reviewindia.org,Review India software and Advertising pvt ltd,goodfirms,,,,,,,,,,,identity_pending,wayback+homepage+careers
codeziro.in,CodeZiro,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2021,,,,,,,,,identity_pending,wayback+homepage+careers
bantechsolutions.com,Bantech,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2009,,,,,,,,,identity_pending,wayback+homepage+careers
beeutech.com,BEEU Infotech Private Limited,goodfirms,SOURCE_STATED_ONLY,goodfirms_founded:2019,,,,,,,,,identity_pending,wayback+homepage+careers
