name,linkedinUrl,website,tagline,description,foundedYear,employeeCount,employeeCountRange,followerCount,companyType,industries,specialities,hqCity,hqCountry
TFP Technologies,https://www.linkedin.com/company/tfptechnologies/,https://www.tfptechnologies.in/,Powering innovation for startups and enterprises alike,"TFP Technologies is a dynamic IT solutions company that offers a comprehensive range of services to meet the diverse needs of businesses in the digital age. Specializing in web development, TFP Technologies builds responsive and scalable websites that enhance user experience and drive business growth. The company also provides robust DevOps services, ensuring smooth integration, continuous delivery, and operational efficiency for seamless project execution.  In addition to its expertise in web d",2022,20,11-50,120,Partnership,IT Services and IT Consulting,,Satna,India
CloudNet Solutions Pvt Ltd,https://www.linkedin.com/company/cloudnet-solutions-pvt-ltd/,cloudnetsolutions.in,"""Innovative Solutions, Reliable Results""","At CloudNet Solutions, we're dedicated to helping your business thrive in the digital age. Whether you need custom software, a stunning website, or expert IT consulting, we are here to make your vision a reality. Partner with us and let’s grow together.",2024,19,11-50,72,Partnership,IT Services and IT Consulting,,Indore,India
Bheema Infotech Pvt Ltd,https://www.linkedin.com/company/bheema-infotech/,https://bheemainfotech.in/,Offshore Engineering Partner | Dedicated Developers for Agencies & Scaling Tech Teams,"Bheema Infotech Pvt Ltd is an offshore engineering partner helping digital agencies and growing tech teams scale their development capacity with dedicated remote developers.  With over 7+ years of experience and 100+ successful projects delivered, we specialize in providing pre-vetted developers who integrate seamlessly into client workflows and deliver consistent sprint-based results.  Our Core Capabilities  • Dedicated MERN Stack Developers • PHP & Laravel Engineers • Flutter & Mobile App Deve",2024,19,11-50,995,Privately Held,IT Services and IT Consulting,"Healthcare Website & App Solutions, Real Estate & Property Tech Platforms, Staff Augmentation Services, Offshore Software Development, Dedicated Remote Developers, White-Label Development Partner, Fintech & Financial Planning Platforms, eLearning & Education Portals, Business Automation Solutions, SaaS Application Development, Dedicated Development Teams, Staff Augmentation for Agencies",Indore,India
Workholics,https://www.linkedin.com/company/workholics/,http://www.workholics.com/,,"We are Workaholics “Addicted to work”. We at workaholics provides innovative wings to your imagination so as to ease up your complexity.   Workholics InfoCorp is a complete web solutions group which provides all IT solutions that comprehend hi-end IT strategic solutions, design solutions and software development services for the organizations across the GLOBE.  Our innovative products and services are well designed to suit the clients imagination all over the world. Our services usually cove",2014,43,11-50,5024,Sole Proprietorship,Information Technology & Services,,Indore,India
Cakelicious - The most beautiful cakes in town,https://www.linkedin.com/company/cakelicious-the-most-beautiful-cakes-in-town/,,The most beautiful cakes in town,"During my journey from “I can do it” to “I did it”, I found myself.   With passion, innovation comes naturally! When you are determined, focused, and committed, quality and efficiency are inevitable. Positioning our products as gourmet with healthy decadent ingredients is a sight to behold. Cakelicious- Indore’s first truly personalized Eggfree cake design studio which I started in 2011 where we create, share and buy smiles through bakes.  I became a professional baker and cake designer as it st",2012,1,2-10,26,Sole Proprietorship,Baked Goods Manufacturing,,Indore,India
Aerozef Creations,https://www.linkedin.com/company/aerozef-creations/,http://aerozefcreations.com/,Your Digital Roadmap to Revenue: IT Solutions That Pay Off.,"Welcome to Aerozef Creations – Where Expertise Meets Innovation!  🚀 About Us 🚀  At Aerozef, we're not just a team; we're your dedicated partners in the dynamic world of IT solutions. With a passion for excellence and a commitment to delivering top-notch services, we bring a collective of skilled freelancers under one roof to cater to all your IT needs.  🌐 What Sets Us Apart:  - Versatility: From web development to cybersecurity, graphic design to software solutions, our diverse team covers the e",2018,15,2-10,857,Sole Proprietorship,IT Services and IT Consulting,,Indore,India
Delta Clue,https://www.linkedin.com/company/delta-clue/,https://www.deltaclue.com/,Top-Notch eCommerce and Amazon SC & VC Experts and Digital Marketing Service Provider!,"We don’t speak for ourselves much, it’s our work that does all the talking. In a nutshell, Delta Clue is a Digital Marketing Service Provider Company based in Indore (India). Our team of Digital Marketing and Content experts works their heart out to handle every project delicately and deliver the results with a fresh touch. With all that achievements going around us, how can we not be influenced? So, we work to provide you with the best.",2015,14,11-50,1331,Sole Proprietorship,IT Services and IT Consulting,"Digital Marketing, E-commerce Marketing",Indore,India
ClecoTech (CMMI Level 3 and ISO 27001 Certified),https://www.linkedin.com/company/clecotech/,https://www.clecotech.com,"Happy Team is dedicated to providing excellent IT services in Web, Mobile, GPTs, and AI/ML based projects. ","Clecotech is a global IT software services provider company, with a committed team of happy engineers based across India.  For more than 7 years we have been developing cutting edge software solutions for various small & large enterprises. Clecotech believes in a ""Customer for Life""​ philosophy to build collaborative partnerships and creates long-term business value for its clients by investing in IP, solutions and industry-focused delivery teams with deep domain knowledge.  We wake up and chase",2012,29,11-50,7036,Privately Held,IT Services and IT Consulting,"Ruby, Ruby on Rails, Python, Django, Javascript, jQuery, AngularJS, ReactJS, Relay, PHP, SQL, NoSQL, HTML, CSS, Odoo, Canvas LMS, Fedena",Indore,India
Mentroid,https://www.linkedin.com/company/mentroid1/,www.mentroid.co.in,AI Solutions for Smarter Business Growth,"Empowering businesses and individuals with intelligent chatbot development, advanced ML training, and strategic AI career guidance — turning innovation into impact.",2025,12,2-10,1289,Privately Held,IT Services and IT Consulting,"AI/Ml, Photo/Video editing",Sehore,India
DigiQure E-Clinic,https://www.linkedin.com/company/digiqure-eclinic/,https://sakshamhealth.com/,Delivering Last-Mile Healthcare,"At DigiQure E-clinic, We are democratizing access to quality healthcare for 1 billion rural & semi-urban populations, using telemedicine. 72% of India's population lives in rural/semi-urban areas, where only 21% of all the doctors are available, resulting in a huge demand-supply mismatch.  We are solving this problem by establishing telemedicine-based E-clinics in these areas (10 working E-clinics in MP, UP & Bihar), which facilitate Video consultation with specialist doctors, digital prescripti",2020,15,11-50,1506,Privately Held,Hospitals and Health Care,"Clinic Management System, Appointment Management, Prescription Management, Patient Management, Mobile App for Patients, Financial Billing and Analytics, Video Consultation, Telemedicine Solutions, Poly Clinic Management, Pharmacy Management, Lab Management, Medical Document Repository, Social Media Management, Data Security with 256 bit encryption, 24x7 Customer Support, HIPAA Compliance, EHR Compliance, Virtual Receptionist, Eclinics, E-clinic, e-Clinics, digiqure e-clinic, saksham health",Bhopal,India
