rank,name,city,city_tier,website,domain,RELEVANT? (Yes/No/Maybe),does proper software dev?,product or service?,NOTES
1493,REAGCC Technology Services Private Limited,Gurugram,1,https://www.rea-group.com/,rea-group.com,,,,
1494,RealPage India Pvt Ltd,Hyderabad,1,http://www.realpage.com,realpage.com,,,,
1495,Reckitt Benckiser Healthcare India Private Limited,Hyderabad,1,https://www.reckitt.com/,reckitt.com,,,,
1496,Reckonsys Tech Labs Private Limited,Bengaluru,1,http://www.reckonsys.com,reckonsys.com,,,,
1497,RedBlackTree Technologies Private Limited,Chennai,1,http://www.redblacktree.com,redblacktree.com,,,,
1498,Redtech Network India Pvt Ltd,Kolkata,1,http://www.ushacomm.com,ushacomm.com,,,,
1499,Refinitiv India Shared Services Private Limited,Bengaluru,1,https://www.refinitiv.com,refinitiv.com,,,,
1500,Relate Infotech Private Limited,Kolkata,1,https://www.relate-infotech.com,relate-infotech.com,,,,
1501,Relatient India Private Limited,Pune,1,https://www.relatient.com,relatient.com,,,,
1502,Relativity Management Solutions India Private Limited,Coimbatore,1,https://relativity.co.in/,relativity.co.in,,,,
1503,Relevance Lab Technologies Private Limited,Ahmedabad,1,https://www.relevancelab.com/,relevancelab.com,,,,
1504,Reltio India Private Limited,Bengaluru,1,https://www.reltio.com,reltio.com,,,,
1505,Renault Nissan Technology & Business Centre India Private Limited,Chennai,1,https://www.renaultgroup.com/en/,renaultgroup.com,,,,
1506,Repute Network Private Limited,Bengaluru,1,https://repute.net/,repute.net,,,,
1507,Researchwire Knowledge Solutions Private Limited,Navi Mumbai,1,https://www.researchwire.in/,researchwire.in,,,,
1508,RetailInsights Consultancy Services Private Limited,Bengaluru,1,http://www.theretailinsights.com,theretailinsights.com,,,,
1509,ReTechPrime Technology Solutions Private Limited,Kolkata,1,https://www.retechprime.com,retechprime.com,,,,
1510,Revature Consultancy Services Private Limited,Chennai,1,http://www.revature.com,revature.com,,,,
1511,RevFirst Systems Private Limited,Bengaluru,1,https://revfirst.in/,revfirst.in,,,,
1512,Revino Solutions Private Limited,New Delhi,1,https://revino.in/,revino.in,,,,
1513,RheinBrucke IT Consulting Pvt Ltd,Chennai,1,http://www.rheincs.com,rheincs.com,,,,
1514,RIIV India Private Limited,Mumbai,1,https://russellinvestments.com,russellinvestments.com,,,,
1515,RIO BizSols Private Limited,Coimbatore,1,https://riobizsols.com/,riobizsols.com,,,,
1516,Rio Tinto India Private Limited,Gurugram,1,https://www.riotinto.com,riotinto.com,,,,
1517,Riota Private Limited,Chennai,1,https://riota.in/,riota.in,,,,
1518,RITWIK IT Services Private Limited,Hyderabad,1,https://www.ritwikinfotech.com/,ritwikinfotech.com,,,,
1519,RiVirtual Private Limited,Hyderabad,1,https://rivirtual.in,rivirtual.in,,,,
1520,Roblox India Services Private Limited,Gurugram,1,https://corp.roblox.com/,corp.roblox.com,,,,
1521,Roche Information Solutions India Private Limited,Pune,1,http://www.viewics.com,viewics.com,,,,
1522,Rockwell Collins India Enterprises Pvt Ltd,Hyderabad,1,http://www.rockwellcollins.com,rockwellcollins.com,,,,
1523,ROI Minds Private Limited,Mohali,1,https://roiminds.com,roiminds.com,,,,
1524,ROITech Consulting Private Limited,Kolkata,1,http://www.roitech.biz/,roitech.biz,,,,
1525,Rolls Royce India Private Limited,Bengaluru,1,http://www.rolls-royce.com,rolls-royce.com,,,,
1526,ROSTAN Technologies Private Limited,Gurugram,1,http://www.rostantechnologies.com,rostantechnologies.com,,,,
1527,RPATech (Spawn Ventures Services Private Limited),New Delhi,1,https://www.rpatech.ai,rpatech.ai,,,,
1528,RPM Global Business Capability Center Private Limited,Coimbatore,1,http://www.rpmperformancecoatings.com/,rpmperformancecoatings.com,,,,
1529,RR Donnelley India Outsource Pvt Ltd,Chennai,1,http://www.rrd.com,rrd.com,,,,
1530,Rubicon Skill Development Private Limited,Pune,1,http://www.my-rubicon.com,my-rubicon.com,,,,
1531,Rubiscape Private Limited,Pune,1,https://www.rubiscape.io/,rubiscape.io,,,,
1532,Rudhra Info Solutions,Chennai,1,https://www.rudhrainfosolutions.com,rudhrainfosolutions.com,,,,
1533,RunDTC Digital India Private Limited,Pune,1,https://www.rundtc.com/,rundtc.com,,,,
1534,Rupal Consulting,Mumbai,1,http://www.netsourcing.in,netsourcing.in,,,,
1535,Rupeeseed Technology Ventures Pvt Ltd,Mumbai,1,http://www.rupeeseed.com,rupeeseed.com,,,,
1536,Russell Reynolds Associates India Private Limited,Gurugram,1,http://www.russellreynolds.com,russellreynolds.com,,,,
1537,RxBenefits Healthcare India Private Limited,Hyderabad,1,https://www.rxbenefits.com/,rxbenefits.com,,,,
1538,Ryan India Tax Services Private Limited,Hyderabad,1,http://www.ryan.com,ryan.com,,,,
1539,Rysun Labs Private Limited,Ahmedabad,1,http://www.rysun.com,rysun.com,,,,
1540,S10 Healthcare Solutions Pvt Ltd,Chennai,1,http://www.s10health.com,s10health.com,,,,
1541,Saama Technologies (India) Pvt Ltd,Pune,1,http://www.saama.com,saama.com,,,,
1542,SaaSnic Technologies Services Private Limited,Noida,1,https://www.saasnic.com,saasnic.com,,,,
1543,Sabre Travel Technologies Private Limited,Bengaluru,1,http://sabre.com,sabre.com,,,,
1544,Sadup Softech Private Limited,Hyderabad,1,https://sadupsoft.com/,sadupsoft.com,,,,
1545,Sagent M&C India Private Limited,Chennai,1,https://sagent.com/,sagent.com,,,,
1546,Sagility Limited,Bengaluru,1,https://sagilityhealth.com/,sagilityhealth.com,,,,
1547,Saigun Technologies Pvt Ltd,Noida,1,http://www.saigun.com,saigun.com,,,,
1548,Sailotech Private Limited,Hyderabad,1,http://sailotech.com/,sailotech.com,,,,
1549,Sairam Group Of Institutions,Chennai,1,https://sairamgroup.in,sairamgroup.in,,,,
1550,Saksoft Limited,Chennai,1,http://www.saksoft.com,saksoft.com,,,,
1551,Salt Web Technologies Private Limited,Pune,1,https://www.salttechno.com,salttechno.com,,,,
1552,Samasti Health Technologies Private Limited,Bengaluru,1,https://svasthyahealth.com,svasthyahealth.com,,,,
1553,Sampoorna Matchjobs.com Pvt Ltd,Mumbai,1,http://www.sampoorna.com,sampoorna.com,,,,
1554,Samyak Infotech Pvt Ltd,Ahmedabad,1,http://www.samyak.com,samyak.com,,,,
1555,Sanaari Software Solutions Private Limited,Hyderabad,1,http://www.sanaari.net/,sanaari.net,,,,
1556,Sandhata Technologies Pvt Ltd,Hyderabad,1,http://www.sandhata.com,sandhata.com,,,,
1557,Sandvik Mining and Rock Technology India Private Limited,Pune,1,http://www.sandvik.com,sandvik.com,,,,
1558,Sankalp Computer & Systems Pvt Ltd,Pune,1,http://www.sankalptech.com,sankalptech.com,,,,
1559,Sanver India Private Limited,Mumbai,1,https://sanver.com,sanver.com,,,,
1560,Sapience Analytics Pvt Ltd,Pune,1,http://www.sapience.net,sapience.net,,,,
1561,Sarvagram Solutions Private Limited,Pune,1,http://www.sarvagram.com,sarvagram.com,,,,
1562,SAS Institute (India) Pvt Ltd,Mumbai,1,http://www.sas.com,sas.com,,,,
1563,SAS Partners Corporate Advisors Private Limited,Chennai,1,https://saspartners.com/,saspartners.com,,,,
1564,Sasken Technologies Limited,Bengaluru,1,http://www.sasken.com,sasken.com,,,,
1565,Satnav Technologies Pvt Ltd,Hyderabad,1,http://www.satnavtechnologies.com,satnavtechnologies.com,,,,
1566,Saveetha Engineering College (A college of Saveetha Medical and Educational Trust),Chennai,1,http://www.saveetha.ac.in,saveetha.ac.in,,,,
1567,Savills Property Services (India) Private Limited,Gurugram,1,https://www.savills.in/,savills.in,,,,
1568,Savista Global Solutions Private Limited,Noida,1,http://www.nThrive.com,nthrive.com,,,,
1569,Saxo Group India Private Limited,Gurugram,1,https://www.saxobank.com,saxobank.com,,,,
1570,SCA Technologies India Pvt Ltd,Gurugram,1,https://www.scatech.com/,scatech.com,,,,
1571,Scalable Consulting & Solutions Private Limited,Pune,1,http://www.scalablesolutions.in,scalablesolutions.in,,,,
1572,Scan-IT Solution (India) Private Limited,Pune,1,https://www.scan-it.com.sg/#contact-us,scan-it.com.sg,,,,
1573,Schlumberger India Technology Centre Pvt Ltd,Pune,1,http://www.slb.com,slb.com,,,,
1574,SCYMES Services Private Limited,Mumbai,1,https://scymes.com/,scymes.com,,,,
1575,SecPod Technologies Pvt Ltd,Bengaluru,1,http://www.secpod.com,secpod.com,,,,
1576,SecuAI Solutions Private Limited,Hyderabad,1,https://secuai.ai/,secuai.ai,,,,
1577,Sedin Technologies Private Limited,Chennai,1,http://www.sedintechnologies.com,sedintechnologies.com,,,,
1578,Seneca Global IT Services Pvt Ltd,Hyderabad,1,https://www.senecaglobal.com/,senecaglobal.com,,,,
1579,Senrysa Technologies Private Limited,Kolkata,1,http://www.senrysa.com,senrysa.com,,,,
1580,SEO Discovery,Mohali,1,https://www.seodiscovery.com/,seodiscovery.com,,,,
1581,Sequel Integrated Solutions Private Limited,Gurugram,1,https://www.hono.ai/,hono.ai,,,,
1582,Serko India Private Limited,Bengaluru,1,https://www.serko.com/,serko.com,,,,
1583,Serosoft Solutions Private Limited,Indore,1,https://www.serosoft.com/,serosoft.com,,,,
1584,ServiceNow Software Development India Private Limited,Hyderabad,1,https://www.servicenow.com,servicenow.com,,,,
1585,Sesame Group India Private Limited,Gurugram,1,http://www.sbg.co.uk,sbg.co.uk,,,,
1586,Seventhsense Technologies Pvt Ltd,Chennai,1,http://www.7stl.com,7stl.com,,,,
1587,Sevika Tech Private Limited,Chennai,1,https://sevikatech.com/,sevikatech.com,,,,
1588,SFCPrisms Solutions Private Limited,Pune,1,https://cloudprism.co,cloudprism.co,,,,
1589,SG Analytics Private Limited,Pune,1,http://www.sganalytics.com,sganalytics.com,,,,
1590,Sharp Software Development India Pvt Ltd,Bengaluru,1,http://www.sharp.co.in,sharp.co.in,,,,
1591,Shell Business Service Centre (A div. of Shell India Markets Pvt Ltd),Chennai,1,http://www.shell.com,shell.com,,,,
1592,Shimento India LLP,Hyderabad,1,https://www.shimentox.ai/,shimentox.ai,,,,
1593,Shivamtech Engineering Design Private Limited,Pune,1,http://www.shivamtech.com,shivamtech.com,,,,
1594,SHL (India) Private Limited,Gurugram,1,https://www.shl.com/,shl.com,,,,
1595,SHRARA Agro Products Private Limited,Chennai,1,http://www.myshrara.com,myshrara.com,,,,
1596,Shrestha Cloud Solutions Private Limited,Bengaluru,1,https://www.shresthacloudsolutions.com/,shresthacloudsolutions.com,,,,
1597,SHRM East Private Limited,Gurugram,1,http://www.shrmindia.org,shrmindia.org,,,,
1598,ShubhiTech (OPC) Private Limited,Gurugram,1,https://www.shubhitech.com,shubhitech.com,,,,
1599,Shyena Tech Yarns Private Limited,Pune,1,https://www.shyenatechyarns.com,shyenatechyarns.com,,,,
1600,Shyro Health Private Limited,Mumbai,1,https://www.shyrohealth.com,shyrohealth.com,,,,
1601,Siddhan Intelligence Private Limited,Chennai,1,http://www.siddhanintelligence.com,siddhanintelligence.com,,,,
1602,Sify Technologies Ltd,Chennai,1,http://www.sifycorp.com,sifycorp.com,,,,
1603,Signalchip Innovations Pvt Ltd,Bengaluru,1,http://www.signalchip.com,signalchip.com,,,,
1604,Signicent Information Solutions LLP,Mohali,1,http://www.signicent.com,signicent.com,,,,
1605,Sikich India Private Limited,Ahmedabad,1,https://www.sikich.com/,sikich.com,,,,
1606,Silverskills Pvt Ltd,Gurugram,1,http://www.silverskills.com,silverskills.com,,,,
1607,Simple Telecom Private Limited,Mumbai,1,https://simple2call.com/,simple2call.com,,,,
1608,Simpliigence Private Limited,Bengaluru,1,https://simpliigence.com/,simpliigence.com,,,,
1609,Sirius Info Services Private Limited,Hyderabad,1,https://www.siriusinfos.com/,siriusinfos.com,,,,
1610,SIS Limited,Bengaluru,1,https://sisindia.com/,sisindia.com,,,,
1611,Sisipi Technologies Private Limited,Hyderabad,1,https://sisipi.com,sisipi.com,,,,
1612,SixSigma SoftSolutions Private Limited,Chennai,1,http://6sos.com/contact.html,6sos.com,,,,
1613,SKF India Limited,Pune,1,https://www.skf.com/in,skf.com,,,,
1614,SKI Infosolutions Private Limited,Mumbai,1,https://www.skinternational.com/,skinternational.com,,,,
1615,Skill Instill Technologies,Chennai,1,http://www.skillinstill.com,skillinstill.com,,,,
1616,Skill-Up Tech India Private Limited,Noida,1,https://www.skillup.tech/,skillup.tech,,,,
1617,Skilliantech India Private Limited,Hyderabad,1,http://www.skillrecruit.com,skillrecruit.com,,,,
1618,Skillmine Technology Consulting Pvt Ltd,Bengaluru,1,http://www.skill-mine.com,skill-mine.com,,,,
1619,SkillSoft Software Services India Private Limited,Hyderabad,1,https://www.skillsoft.com/,skillsoft.com,,,,
1620,Skilrock Technologies Pvt Ltd,Gurugram,1,http://www.skilrock.com,skilrock.com,,,,
1621,Skyach Software Solutions Pvt Ltd,Mohali,1,http://www.skyach.com,skyach.com,,,,
1622,Skybits Technologies Pvt Ltd,Kolkata,1,http://www.sky-bits.com,sky-bits.com,,,,
1623,Skyway Technologies,Mohali,1,http://www.skyway-tech.com,skyway-tech.com,,,,
1624,SLink Information Systems Private Limited,Noida,1,https://www.softlinkinformation.com/,softlinkinformation.com,,,,
1625,SM Search Systems LLP,Bengaluru,1,https://www.searchsystems.in,searchsystems.in,,,,
1626,SmallDay IT Services Private Limited,Bengaluru,1,http://www.smalldaytech.com,smalldaytech.com,,,,
1627,Smartail Private Limited,Bengaluru,1,https://www.smartail.ai/,smartail.ai,,,,
1628,Smartbox Ecommerce Solutions Private Limited,Noida,1,https://smartbox.in/,smartbox.in,,,,
1629,Smartek21 Private Limited,Pune,1,http://www.smartek21.com,smartek21.com,,,,
1630,Smartkatch Analytics Private Limited,Bengaluru,1,https://www.goldklix.com,goldklix.com,,,,
1631,Smartncode Technologies Private Limited,Hyderabad,1,https://smartncode.com,smartncode.com,,,,
1632,SMBC Global Services Private Limited,Chennai,1,https://www.smbc.co.jp/,smbc.co.jp,,,,
1633,Smith & Nephew GBS Private Limited,Pune,1,https://www.smith-nephew.com/,smith-nephew.com,,,,
1634,Snap-on Business Solutions India Pvt Ltd,Noida,1,http://www.snaponbusinesssolutions.com,snaponbusinesssolutions.com,,,,
1635,SOA IT Solutions Pvt Ltd,Bengaluru,1,http://www.soais.com,soais.com,,,,
1636,Societe Generale Global Solution Centre Pvt Ltd,Bengaluru,1,http://www.socgensolutions.com,socgensolutions.com,,,,
1637,Sociograph Solutions Private Limited,Bengaluru,1,http://www.iamdave.ai,iamdave.ai,,,,
1638,Sodexo India Services Private Limited,Bengaluru,1,https://in.sodexo.com/home.html,in.sodexo.com,,,,
1639,Soft Suave Technologies Private Limited,Chennai,1,https://www.softsuave.com/,softsuave.com,,,,
1640,Softaculous Limited,Mumbai,1,https://www.softaculous.com/,softaculous.com,,,,
1641,Softdel Systems Private Limited,Pune,1,http://www.softdel.com,softdel.com,,,,
1642,Softility Tech Private Limited,Hyderabad,1,https://www.softility.com/,softility.com,,,,
1643,Softlabs Technologies & Development Private Limited,Mumbai,1,https://www.softlabsgroup.com,softlabsgroup.com,,,,
1644,Softobiz Technologies Private Limited,Mohali,1,https://softobiz.com/,softobiz.com,,,,
1645,Softprime Consulting Private Limited,Noida,1,https://softprimeconsulting.com/,softprimeconsulting.com,,,,
1646,SoftRadix Technologies Private Limited,Mohali,1,https://softradix.com/,softradix.com,,,,
1647,SoftTech Engineers Limited,Pune,1,http://www.softtech-engr.com,softtech-engr.com,,,,
1648,Softude Infotech Private Limited,Indore,1,http://www.systematixinfotech.com,systematixinfotech.com,,,,
1649,Software Technology Parks Of India,New Delhi,1,http://www.stpi.in,stpi.in,,,,
1650,Solartis Technology Services Pvt Ltd,Chennai,1,http://www.solartis.com,solartis.com,,,,
1651,Solugenix India Private Limited,Hyderabad,1,https://www.solugenix.com/,solugenix.com,,,,
1652,Solytics Partners Private Limited,Pune,1,https://www.solytics-partners.com/,solytics-partners.com,,,,
1653,Som Imaging Informatics Pvt Ltd,Kolkata,1,http://www.somnetics.in,somnetics.in,,,,
1654,Sonata Software Limited,Bengaluru,1,http://www.sonata-software.com,sonata-software.com,,,,
1655,Sonoco India Performance Hub Private Limited,Hyderabad,1,https://www.sonoco.com/sonoco-hyderabad,sonoco.com,,,,
1656,Sony India Software Centre Private Limited,Bengaluru,1,http://www.sony.com,sony.com,,,,
1657,Sopra Steria India Limited,Noida,1,http://www.in.sopragroup.com,in.sopragroup.com,,,,
1658,Source Fuse Technologies India Pvt Ltd,Noida,1,http://www.sourcefuse.com,sourcefuse.com,,,,
1659,Space Inventive Private Limited,Hyderabad,1,https://spaceinventive.com,spaceinventive.com,,,,
1660,Span Technology Services Private Limited,Coimbatore,1,https://www.spantechnologyservices.com/,spantechnologyservices.com,,,,
1661,Sparity Soft Technologies Private Limited,Hyderabad,1,https://www.sparity.com/,sparity.com,,,,
1662,Sparkout Tech Solutions Private Limited,Coimbatore,1,https://www.sparkouttech.com,sparkouttech.com,,,,
1663,Sparx IT Solutions Pvt Ltd,Noida,1,http://www.sparxitsolutions.com,sparxitsolutions.com,,,,
1664,Spearhead Technology India Private Limited,Bengaluru,1,https://www.spearheadtech.io,spearheadtech.io,,,,
1665,Spearsoft Techno Solutions Private Limited,Hyderabad,1,https://spearsoftech.com/,spearsoftech.com,,,,
1666,Spectraforce Technologies (India) Pvt Ltd,Pune,1,http://spectraforce.com,spectraforce.com,,,,
1667,Speed Engineering Solutions Private Limited,Pune,1,https://www.speed-global.com,speed-global.com,,,,
1668,Spera Digital Consulting Services Private Limited,Kolkata,1,http://www.speradigital.com,speradigital.com,,,,
1669,SplendorNet Technologies Private Limited,Pune,1,https://www.splendornet.com,splendornet.com,,,,
1670,Spoorthi Hires Consulting Services Private Limited,Hyderabad,1,https://www.hiringhood.com/,hiringhood.com,,,,
1671,Spoorthy Consultancy and IT Solutions Private Limited,Hyderabad,1,https://www.scits.co.in/,scits.co.in,,,,
1672,Sports Mechanics India Pvt Ltd,Chennai,1,http://www.sportsmechanics.in,sportsmechanics.in,,,,
1673,Springrole India Private Limited,Bengaluru,1,https://www.springworks.in/,springworks.in,,,,
1674,Spy Verification Services,Delhi,1,https://spyverificationservices.com/,spyverificationservices.com,,,,
1675,SquareRoots.AI Innovation Labs Private Limited,Hyderabad,1,https://www.squareroots.ai/,squareroots.ai,,,,
1676,Sri Vishnu Educational Society,Hyderabad,1,http://www.srivishnu.edu.in/,srivishnu.edu.in,,,,
1677,Sride Tech Private Limited,Gurugram,1,http://www.sride.co,sride.co,,,,
1678,Sridhar Infosoft Solutions,Hyderabad,1,http://www.sridharindia.com,sridharindia.com,,,,
1679,Srini Infotech Private Limited,Hyderabad,1,http://www.sriniinfotech.com,sriniinfotech.com,,,,
