distress,engage_score,ops_fit,company,campaign_email,campaign_email_type,domain,employees,founded,age_years,city,state,sector,business_model,stage,website_status,revenue_usd,net_profit_usd,funding_usd,key_people,key_people_emails,company_emails,company_phones,key_people_profiles,linkedin,website,tracxn_url
10.0,80,58.1,Eupheus Learning,ved@eupheus.in,person (Tracxn),eupheus.in,192,2017,9,Delhi,Delhi,EdTech,K-12 EdTech > School IT > Suite,Series C,200,12945481,,27202635,"Amit Kapoor; Co-Founder; Ex-Encyclopædia Britannica, AcrossWorld Education, Centum Learning, Palador Pictures. T.A.Pai Management Institute 2004
 Ved Prakash Khatri; Co-Founder & COO; ved@eupheus.in; Ex-Encyclopædia Britannica, Oxford University Press. spring dales school lucknow BCom 1991",ved@eupheus.in,info@eupheus.in,-1145724409,"https://linkedin.com/in/amkapoor,
 http://linkedin.com/in/ved-prakash-khatri-3a588220",https://linkedin.com/company/eupheus-learning,https://eupheus.in,https://platform.tracxn.com/companies/EEsJ4GpLUQOgsvQEgNl-uAht4Eze2EfdnKXqykMYThg/eupheus.in
10.0,80,57.7,InPrime Finserv,manish@inprime.in,person (Tracxn),inprime.in,358,2021,5,Bengaluru,Karnataka,Financial Services,"Alternative Lending > Online Lenders > Diversified > Direct Lender,
 Consumer and SME Loans > Diversified > Internet-Fir",Series A,200,1189509,,10570000,"Manish Kumar Raj; Co-Founder; manish@inprime.in; Co-Founder-InPrime | Ex-Ujjivan Small Finance Bank | LS College Muzaffarpur BSc 2002,Xavier Institute of Management PGDM 2008
 Rajat Singh; Co-Founder & CEO; rajat@inprime.in; Co-Founder & CEO-InPrime | Ex-Ujjivan Small Finance Bank | IIT Kharagpur BTech 2007
 Sneh Thakur; Co-Founder; Co-Founder-InPrime,Ujjivan Small Finance Bank | SDM Institute for Management Development 2008","manish@inprime.in,
 rajat@inprime.in",info@inprime.in,-8130098209,"https://linkedin.com/in/manish-kumar-raj-45a8311b,
 https://linkedin.com/in/rajat-singh-6ba6086,
 https://linkedin.com/in/sneh-thakur-a1b28413",https://linkedin.com/company/inprime-in,https://www.inprime.in,https://platform.tracxn.com/companies/gdzMrEhT7MhCOv9Dq7qE2qNBRQ1_nQ7y6y7IhRfXKmY/inprime.in
10.0,80,56.3,Zingbus,mratunjay@zingbus.com,person (Tracxn),zingbus.com,226,2019,7,Gurugram,Haryana,Consumer,"Online Travel > Transportation > Bus > Own Fleet,
 Road Transport Tech > Mass Transit > Bus > Intercity > Online Agency,",Series A,200,19051635,,16413230,"Mratunjay Beniwal; Co-Founder; mratunjay@zingbus.com; Co-Founder-zingbus | Ex-ZipGo,Oyo Rooms,TipiHomes,Tracxn | IIT Kharagpur BE 2014
 Prashant Kumar; Co-Founder; Zingbus, ex-Zipgo, ex-Oyo Rooms, Indian Institute of Technology, Kharagpur, 2014",mratunjay@zingbus.com,care@zingbus.com,-8287009798,"https://linkedin.com/in/mratunjay-beniwal-60870626,
 https://linkedin.com/in/prashant-kumar-80801931",https://linkedin.com/company/zingbus,https://www.zingbus.com/,https://platform.tracxn.com/companies/lOp8-KOrjYEiIeoFco7WY-2RUJlbzBTswAtUNkfju0c/zingbus.com
10.0,80,54.3,Kazam,vaibhav@kazam.in,person (Tracxn),kazam.energy,295,2020,6,Bengaluru,Karnataka,Energy Tech,"Electric Vehicles > Charging Solutions > Station Network > Charging > Station Management IT,
 Energy Storage Tech > Char",Series B,200,4712445,,20149631,"Paras Shah; Co-Founder & COO; Chief Operating Officer - Kazam, Ex-Mswipe Technologies, Paras A Shah & Co | H.R. College of Commerce and Economics (2011)
 Vaibhav Tyagi; Co-Founder & CTO & Director Of Engineering; vaibhav@kazam.in; Co-Founder & CTO & Director Of Engineering-Kazam | Co-Founder-Synsalus Technomed | Manav Rachna International Institute of Research & Studies BTech 2022
 Akshay Shekhar; Co-Founder & CEO; akshay@kazam.in; Co-Founder & CEO-Kazam | Ex-Godrej Consumer Products,Pepsico,FURNISHQ | Savitribai Phule Pune University BE 2014,IIM Mumbai MBA 2016
 Ousmane Moutari; Chief Executive Officer; Chief Executive Officer-Kazam","vaibhav@kazam.in,
 akshay@kazam.in",support@kazam.in,-9958943001,https://www.linkedin.com/in/paras-shah-5b60456a/,https://linkedin.com/company/kazam-ev/about,https://kazam.energy,https://platform.tracxn.com/companies/IZCUJUI-vV2qQKIXBhruho1G71r52vxuTNx5STaNac8/kazam.energy
10.0,80,52.4,Beco,aditya@letsbeco.com,person (Tracxn),letsbeco.com,184,2019,7,Mumbai,Maharashtra,Retail,"Home Care E-Commerce > Multi Category > Natural > Internet First Brand,
 Home Care Products > Multi-Category > Internet ",Series A,200,13135722,,13999897,"Anuj Surendra Ruia; Co-Founder; Ex-P&G. Jai Hind College BCom 2015, Purdue University Northwest MBA 2019
 Aditya Sanjay Ruia; Co-Founder; aditya@letsbeco.com; Ex-Founder & CEO Quorg. BITS Pilani 2017
 Akshaykumar Anilkumar Varma; Co-Founder; akshay@beco.co.in; Ex-Co-Founder Pet It Up. IIT Madras BTech 2017","aditya@letsbeco.com,
 akshay@beco.co.in",shop@beco.co.in,-9326673405,"https://linkedin.com/in/anuj-ruia-033b298a,
 https://linkedin.com/in/aditya-ruia,
 https://linkedin.com/in/akshayvarma",https://linkedin.com/company/beco-india,https://www.letsbeco.com/,https://platform.tracxn.com/companies/C-u9mwjB6FW19Nx_jo3lPBTAwbuhI1h7mDo4VxArgn4/letsbeco.com
10.0,80,52.3,UniAcco,anupam.gupta@uniacco.com,person (Tracxn),uniacco.com,247,2019,7,Mumbai,Maharashtra,Consumer,Residential Real Estate Tech > CoLiving > Marketplace > Student Accommodation,Series A,200,9904585,,6000000,"Anupam Gupta; Co-Founder; anupam.gupta@uniacco.com; Co-Founder UniAcco, UniCreds, UniScholars, ex-Oliver Wyman, KPMG. IIT Delhi BTech 2014
 Amit Singh; Co-Founder; amit@uniacco.com; Founder UniCreds, Founder UniScholars, Adventum Offshore, ex-Standard Chartered Asset Management, Aditya Birla Sun Life Mutual Fund","anupam.gupta@uniacco.com,
 amit@uniacco.com",contact@uniacco.com,-8000403432,"https://www.linkedin.com/in/anupam-gupta-7881077b/,
 https://linkedin.com/in/amit-singh-aa09b2137",https://linkedin.com/company/uniacco,https://uniacco.com,https://platform.tracxn.com/companies/GTdxCrdCY4__oD-7TYX8Dmr4OmP8bxNQZjRlE5_kJCU/uniacco.com
10.0,80,50.0,FREED,ritesh@freed.care,person (Tracxn),freed.care,313,2020,6,Gurugram,Haryana,FinTech,Alternative Lending > Consumer Debt Management > Debt Settlement,Series A,200,632606,,16898620,"Alok Sharma; Co-Founder & CTO; Freed, ex-Ioo Labs, ex-Zinguplife, Indian Institute of Technology, Madras, 2000
 Ritesh Srivastava; Co-Founder & CEO; ritesh@freed.care; Co-Founder & CEO-FREED | Ex-ELITIFY.COM,DebtPointer,LeadPointer | NIT Bhopal BTech 1996",ritesh@freed.care,info@freed.care,-1246663575,"https://linkedin.com/in/alok-sharma-19b97b7,
 https://linkedin.com/in/ritsriv",https://linkedin.com/company/freeddsc/about,https://freed.care,https://platform.tracxn.com/companies/-MDG0D_D5IDqJdzyarNIc-ZykT8mVfouSxPBVjaJOVg/freed.care
10.0,80,47.1,Vetic,gaurav@vetic.in,person (Tracxn),vetic.in,272,2022,4,Gurugram,Haryana,Healthcare,Veterinary Healthcare Providers > Veterinary Clinics > Clinic Chains,Series C,200,7880999,,47158860,"Gaurav Ajmera; Founder; gaurav@vetic.in; Ex-Pristyn Care, OYO, Schlumberger. IIT Delhi BTech, MTech 2009",gaurav@vetic.in,hello@vetic.in,-8929043030,https://linkedin.com/in/gauravajmera,https://linkedin.com/company/veticin,https://vetic.in,https://platform.tracxn.com/companies/zL9fsguxyT9W5Qs4Dw365E8fbfGIzia3DxgH7T2B2SU/vetic.in
10.0,80,47.1,Officebanao,akshya@officebanao.com,person (Tracxn),officebanao.com,181,2021,5,Gurugram,Haryana,Real Estate and Construction Tech,Facility Management Tech > Office Design Services,Series A,200,16435421,,13964056,"Akshya Kumar; Co-Founder & CTO; akshya@officebanao.com; Infraprime Logistics Technologies, ex-AppDynamics, Blue Jeans Network, CustomerXps, Oracle. IIT Roorkee BTech 2005
 Jegan M V Murugan; Co-Founder; jegan@officebanao.com; Ex-StudioSWEN, Gensler, Integrated Building Information Services, Group Goetz Architects. University of Madras BArch 2002, Savannah College of Art and Design MArch 2005
 Divyanshu Sharma; Co-Founder & Chief Business & Product Officer ; Ex-Co-Founder Mansionly, Snapdeal, IBM, Cognizant. NIT Bihar BE 2001, IIT Calcutta MS 2003
 Tushaar Mittal; Co-Founder & CEO; SKV. Rajasthan Technical University BE 2005, NICMAR University PGDM 2006","akshya@officebanao.com,
 jegan@officebanao.com",inquiry@officebanao.com,-8929399050,"https://linkedin.com/in/akshya-kumar,
 https://linkedin.com/in/jeganvm,
 https://linkedin.com/in/divyanshu,
 https://linkedin.com/in/tushaarmittal",https://linkedin.com/company/officebanao,https://officebanao.com,https://platform.tracxn.com/companies/xlEsHwy2MgBwIt1sY08TbQp8q6_GTzFM577YL6-WZfU/officebanao.com
10.0,80,46.9,News First,ravikumar.s@newsfirstlive.com,person (Tracxn),newsfirstlive.com,318,2019,7,Bengaluru,Karnataka,Media & Entertainment,TV Networks > Entertainment,Unfunded,200,4715093,,,S Ravikumar; CEO; ravikumar.s@newsfirstlive.com,ravikumar.s@newsfirstlive.com,contact@newsfirstlive.com,-8068391020,,https://linkedin.com/company/newsfirstkannada,https://newsfirstlive.com,https://platform.tracxn.com/companies/0okkF-YNISl37BJecIOVQQNudKYA3_Pfb2rLPdiVyNs/newsfirstlive.com
10.0,80,45.4,Bolt.Earth,mohit@bolt.earth,person (Tracxn),bolt.earth,248,2017,9,Bengaluru,Karnataka,Energy Tech,"Electric Vehicles > Charging Solutions > Station Network > Charging > Station Management IT,
 Energy Storage Tech > Char",Series A,200,1559940,,29608208,"Mohit Yadav; Co-Founder & CTO; mohit@bolt.earth; Ex-Adobe, Oracle. BITS Pilani BE 2012
 Jyotiranjan Harichandan; Co-Founder & Head of Strategic Partnerships; jyotiranjan@bolt.earth; Ex-Co-Founder MunchBee Foods, Oracle Financial Services Software, Thorogood Associates. BITS Pilani BE 2012
 Raghav Bharadwaj; CEO; Birla Institute of Technology and Science Pilani","mohit@bolt.earth,
 jyotiranjan@bolt.earth",support@bolt.earth,-8447746294,"https://linkedin.com/in/mohit-yadav-4674685b,
 https://linkedin.com/in/jyotiranjanh,
 https://linkedin.com/in/raghav-bharadwaj-88a60917",https://linkedin.com/company/boltearth,https://bolt.earth,https://platform.tracxn.com/companies/Sl8kkv11M8yjEbwLiorOCJLVZ-IY1APclzNXcdnD13E/bolt.earth
10.0,80,45.2,Oben Electric,dinkar@obenelectric.com,person (Tracxn),obenelectric.com,198,2020,6,Bengaluru,Karnataka,Energy Tech,Electric Vehicles > Automaker > Two Wheelers > Motorcycles,Series A,200,2456935,,37561379,"Dinkar Agrawal; Co-Founder & CTO; dinkar@obenelectric.com; Ex-Founder & CEO IPexcel, GE Global Research. Jiwaji University BE 2006
 Sagar Jayendra Thakkar; Co-founder & Chief Product Officer; Oben Electric, ex-Greenvolt Mobility, ex-Formeld, Indus institute of technology and engineering, ahmedabad, 2014
 Madhumita Agrawal; Co-Founder & CEO; madhumita.a@obenelectric.com; Ex-Co-Founder IPExcel. Biju Patnaik University of Technology BTech 2006","dinkar@obenelectric.com,
 madhumita.a@obenelectric.com",hello@obenelectric.com,-8069220511,"https://linkedin.com/in/dinkar-agrawal-71174a5,
 https://linkedin.com/in/sagar-thakkar-1a1456114,
 https://linkedin.com/in/madhumitaagrawal",https://linkedin.com/company/oben-ev/about,https://obenelectric.com,https://platform.tracxn.com/companies/8msglvvDLSF2utSswjDyh8O4QfwT_e0Wwt4uD-9scdw/obenelectric.com
10.0,80,44.7,Meragi,mukund@meragi.com,person (Tracxn),meragi.com,347,2021,5,Bengaluru,Karnataka,Consumer,Wedding Tech > Planning > Suite,Series A,200,5297352,,14765727,"Abhinav Chandran; Co-Founder; Meragi, ex-Livspace, ex-Livspace Com, Carnegie Mellon University - Tepper School of Business, 2015
 Mukund Mohan Raj; Co-Founder; mukund@meragi.com; Ex-Livspace, Alvarez & Marsal, Larsen & Toubro. Amrita School of Engineering BTech 2011, IIM Ahmedabad MBA 2016",mukund@meragi.com,contact@meragi.com,-9157935857,"https://linkedin.com/in/abhinavchandran,
 https://linkedin.com/in/mukundmohanraj",https://linkedin.com/company/meragi/about,https://www.meragi.com/,https://platform.tracxn.com/companies/-JMwLD_S7EGD_SQgKV2Jn4gwnnAMyK72N26t-EuBTco/meragi.com
10.0,80,43.0,Palmonas,pallavi@palmonas.com,person (Tracxn),palmonas.com,228,2022,4,Pune,Maharashtra,Consumer,"Fashion Tech > B2C Commerce > Accessories > Jewellery > Internet First Brands > Precious,
 Fashion Accessories > Watches",Series B,200,1273251,,47255380,"Shraddha Kapoor; Co-Founder; Co-Founder-PALMONAS
 Pallavi Mohadikar; Co-Founder & CEO; pallavi@palmonas.com; Co-Founder & CEO-PALMONAS | Ex-Founder-KARAGIRI,Indofash Ethnic,Tata Consultancy Services | COEP Technological University BE 20110,Indian Institute of Management, Lucknow MBA 2014
 Amol Patwari; Co-Founder; amol@palmonas.com; Co-Founder-PALMONAS | MIMSR Medical College, Latur MBBS 2011,Bharti Vidyapeeth MS 2015
 Jose De Souza Silva; Proprietor; Proprietor-PALMONAS","pallavi@palmonas.com,
 amol@palmonas.com","corporate@palmonas.com,
 hr@palmonas.com",-9175008231,"https://www.linkedin.com/in/shraddha-kapoor-6a9228380/,
 https://www.linkedin.com/in/pallavi-mohadikar-880b5521/,
 https://www.linkedin.com/in/dr-amol-patwari-04b37b46/,
 https://www.linkedin.com/in/jos%C3%A9-de-souza-silva-564905397/",https://linkedin.com/company/palmonas,https://palmonas.com,https://platform.tracxn.com/companies/ZfEMGO3zqoWtIzpyV0zJ0fdnUQvF_rdmWCnBqruyl9Y/palmonas.com
10.0,80,42.6,3evi,suman@3evi.com,person (Tracxn),3evi.com,272,2019,7,Bengaluru,Karnataka,Energy Tech,Electric Vehicles > Automaker > Commercial Vehicles > Light Commercial Vehicles > Multi Category > Rickshaws,Series A,200,6444945,,32101368,"Suman K Mishra; Co-Founder & CRO; suman@3evi.com; Ex-Tech Mahindra, Wipro, Cognizant Technology Solutions. National Institute of Technology, Tiruchirappalli BE 2003, SPJIMR SP Jain Institute of Management & Research MBA 2008, S P Jain School of Global Management MBA
 Peter Hartmut Voelkner; Co-Founder; peter@3evi.com; Ex-Co-Founder 3eco Systems, Rugged Solar Products, ReBatt. Bennington College BA, Columbia University MBA","suman@3evi.com,
 peter@3evi.com",info@3evi.com,-9606660220,"https://www.linkedin.com/in/sumankumarmishra/,
 https://linkedin.com/in/peter-v-71bbb263",https://linkedin.com/company/3evi/about,https://3evi.com,https://platform.tracxn.com/companies/FeV0_1RDzUoQfRQgPxnVW7QBlzjiylMUo7oTO9Ca2V4/3evi.com
10.0,80,42.6,Agrosperity Tech Solutions,rajendra@agrosperity.com,person (Tracxn),agrosperity.com,197,2021,5,Chennai,Tamil Nadu,FinTech,"Alternative Lending > Online Lenders > Consumer Loans > Farm Loans > Marketplace,
 Crop Tech > Finance > Loans",Seed,200,4167477,,4489292,"Rajendra Kumar; Co-Founder & CBO; rajendra@agrosperity.com; Kivi, ex-Msc, ex-Pwc, Institute of Rural Management Anand (IRMA), 2008
 Padmakumar Kochunarayana Pillai; Co-Founder & CPO; padmakumar@agrosperity.com; Indian institute of Bank
 Manoj Ramaswamy; Co-Founder; manoj@agrosperity.com; CFO Bridge Services, ex-FinAdvantage Advisory Services, Altisource, Ocwen Financial, Dr.Reddy's Laboratories. The Institute of Chartered Accountants of India 1999, Indian School of Business 2005
 Joby Co; Co-Founder & CEO; joby@agrosperity.com; Ex-Dvara KGFS, Varam Capital, ESAF Microfinance and Investments, IFMR Trust, ICICI Bank. University of Calicut BCom 1998, Institute of Chartered Accountants of India 2002","rajendra@agrosperity.com,
 padmakumar@agrosperity.com,
 manoj@agrosperity.com,
 joby@agrosperity.com",corporate@agrosperity.com,,"https://linkedin.com/in/rajendra-kumar-b43781240,
 https://linkedin.com/in/padmakumark,
 https://linkedin.com/in/manojramaswamy,
 https://linkedin.com/in/jobyco",https://linkedin.com/company/kivi-agrosperity,https://agrosperity.com,https://platform.tracxn.com/companies/vN1UPD8NSThKFtsEXgoN9RIfCTazM9-cCqWR9-6j0To/agrosperity.com
10.0,80,38.6,Statiq,ra@statiq.in,person (Tracxn),statiq.in,256,2020,6,Gurugram,Haryana,High Tech,"Smart Cities > Smart Public Infrastructure > Vehicle Charging Stations,
 Electric Vehicles > Charging Solutions > Statio",Series A,200,9382796,,45500000,"Raghav Arora; Co-Founder & CTO; ra@statiq.in; Co-Founder Sharify, Wipro. Vellore Institute of Technology BTech 2017
 Akshit Bansal; Co-Founder & CEO; akshit@statiq.in; Ex-Co-Founder Sharify, Deloitte India. Manipal Institute of Technology BTech 2017","ra@statiq.in,
 akshit@statiq.in","enquiry@statiq.in,
 career@statiq.in",-8070743652,"https://linkedin.com/in/raghav-arora-ab5087192,
 https://linkedin.com/in/akshit-bansal7",https://linkedin.com/company/statiqindia,https://www.statiq.in/,https://platform.tracxn.com/companies/JeLJ4_kSphIvOpIKKsz8_bb9Efxbw24tYF25CWDKa8M/statiq.in
10.0,70,77.4,Flamingo Health,rajiv.mistry@flamingohealth.com,person (Tracxn),flamingohealth.com,318,2014,12,Mumbai,Maharashtra,HealthTech,Healthcare Booking Platforms > Pharmacies > Medical Devices > Diversified,Unfunded,200,21657878,,,Rajiv Mistry; Founder & CEO; rajiv.mistry@flamingohealth.com,rajiv.mistry@flamingohealth.com,support@flamingohealth.com,-1800229887,,,https://www.flamingohealth.com,https://platform.tracxn.com/companies/X1y7kyoJzijbRIBdaaklFdTcxp2DBBBQdH6VQHz43dw/flamingohealth.com
10.0,70,72.8,GoKhana,hitesh@gokhana.com,person (Tracxn),gokhana.com,348,2017,9,Bengaluru,Karnataka,Food and Agriculture Tech,"Food Tech > Catering > Office Focused > Cafeteria Management,
 Facility Management Tech > Office Management > Cafeteria ",Series A,200,10029533,,10476100,"Ashish Marballi; Co-Founder / Chief Product Officer; Gokhana, ex-Pwc, ex-Georgetown Universitys Mcdonough School Of Business, Georgetown University - The McDonough School of Business, 2012
 Hitesh Sarda; Co-Founder; hitesh@gokhana.com; GoKhana | Ex-HSBC | R V College of Engineering Bangalore BE
 Ankur Marda; Co-Founder & CEO; ankur.marda@gokhana.com; GoKhana,Food Whisperer | Ex-Living Design | RV College Of Engineering BTech 2001","hitesh@gokhana.com
 hiteshsarda@gokhana.com,
 ankur.marda@gokhana.com
 ankur@gokhana.com",support@gokhana.com,,"https://linkedin.com/in/amarballi,
 https://linkedin.com/in/hitesh-sarda-0346248,
 https://linkedin.com/in/ankurmarda",https://linkedin.com/company/gokhana,https://gokhana.com,https://platform.tracxn.com/companies/K93SevzyODGpnti_F2uoG86-d8xkIIBGdYYCAgBzlTc/gokhana.com
10.0,70,71.2,Plum,abhishek@plumhq.com,person (Tracxn),plumhq.com,449,2019,7,Bengaluru,Karnataka,FinTech,"HRTech > Employee Benefits > Health Benefits,
 Employer Insurance > Benefits Administration,
 Employee Health IT > Healt",Series B,200,8271366,,41231913,"Saurabh Arora; Co-Founder & CTO; Ex-Freshworks, Airwoot. Maharshi Dayanand University BTech 2006, KTH Royal Institute of Technology MS 2008, DTU MS 2009
 Abhishek Poddar; Co-Founder & CEO; abhishek@plumhq.com; Ex-Co-Founder RentZeal, HyperTrack, Google, Digit, McKinsey. IIT Kanpur BTech 2007, Stanford University Graduate School of Business MBA 2013",abhishek@plumhq.com,"contact@plumhq.com,
 sales@plumhq.com",,"https://linkedin.com/in/saurabhplum,
 https://linkedin.com/in/abhishek24",https://linkedin.com/company/plumhq,https://www.plumhq.com/,https://platform.tracxn.com/companies/yEFWiamLzl0Y7ZNlx_pr5FyGnMxEaYPFL3Mn4Z5eFKQ/plumhq.com
10.0,70,70.6,QiLegal,info@qilegal.com,company generic,qilegal.com,325,2017,9,Mumbai,Maharashtra,Enterprise Applications,Legal Tech > Legal Practice Management > Suite,Unfunded,200,27927386,,,"Jignesh Shah; Founder; Founder Emeritus,Multi Commodity Exchange, Dubai Gold & Commodities Exchange, Bourse Africa, Indian Energy Exchange.",,info@qilegal.com,-2266862912,https://linkedin.com/in/jignesh-shah-8a8431187,https://linkedin.com/company/qilegal/about,https://qilegal.com,https://platform.tracxn.com/companies/P14UjmZYwYzm47J9WJ61gbDFd76Onqr5lzGxlEvE3-Q/qilegal.com
10.0,70,66.9,sugar.fit,shivtosh@sugarfit.com,person (Tracxn),sugarfit.com,456,2021,5,Bengaluru,Karnataka,High Tech,"Wearable Technology > Health and Wellness Devices > Diabetes Monitoring,
 Healthcare Booking Platforms > Doctors > Telem",Series A,200,8879642,,26722154,"Shivtosh Kumar; Co-Founder; shivtosh@sugarfit.com; Ex-dailyhunt, eBay, IBM. IIEST Shibpur BE 2011, Management Development Institute 2015
 Somasundaram Madan; Co-Founder; madan@sugarfit.com; Ex-Co-Founder Scholar Athlete Academy, JP Morgan, BMO Capital Markets, Pannell Kerr Forster East Africa. University of Pennsylvania The Wharton School 2010, McGill University 2011, Harvard Business School MBA 2017","shivtosh@sugarfit.com,
 madan@sugarfit.com",hello@sugarfit.com,,"https://linkedin.com/in/shivtosh-kumar,
 https://linkedin.com/in/madansomasundaram",https://linkedin.com/company/sugarfit,https://home.sugarfit.com/,https://platform.tracxn.com/companies/x3NR170jUpAXPbFf3Gwj2JYkgNU7DrF390iqJFnWaDM/sugarfit.com
10.0,70,65.2,Toddle,garora@toddleapp.com,person (Tracxn),toddleapp.com,321,2019,7,Bengaluru,Karnataka,EdTech,K-12 EdTech > School IT > Learning Management System,Series A,200,13529608,,29634590,"Gautam Arora; Co-Founder & Head of Product; garora@toddleapp.com; Co-Founder-Toddle | Ex-Toddler's Den,Sprinklr | Symbiosis Institute Of Design BDes 2013
 Parita Parekh; Co-Founder; Co-Founder-Toddle & Toddler's Den,International Baccalaureate | Brown University BA 2013,Stanford University Graduate School of Education MA 2017
 Misbah Jafary; Co-Founder & CRO; misbah_jafary@toddleapp.com; Co-Founder & CRO-Toddle,Co-Founder-Toddler's Den,Unilever | IIT Kanpur MTech 2011
 Deepanshu Arora; Co-Founder & CEO; deepanshu@toddleapp.com; Co-Founder & CEO-Toddle & Toddler's Den | Ex-Co-Founder & CEO-WonderBoxx,McKinsey | IIT Kanpur BTech, MTech 2011
 Nikhil Poonawala; Co-Founder & CTO; nikhil@toddleapp.com; Co-Founder & CTO-Toddle | Ex-Playpower Labs | Dhirubhai Ambani University BTech 2014","garora@toddleapp.com,
 misbah_jafary@toddleapp.com,
 deepanshu@toddleapp.com,
 nikhil@toddleapp.com",hello@toddleapp.com,,"https://linkedin.com/in/gautam-arora-77251b3b,
 http://linkedin.com/in/parita-parekh-4794457a,
 https://linkedin.com/in/misbah-jafary-56a9a212,
 https://www.linkedin.com/in/deepanshuarora1/",https://linkedin.com/company/toddle,https://www.toddleapp.com/,https://platform.tracxn.com/companies/gbaIDutZC0wzFl_9T-lfLWzd8wbwv9jgtvfbblRdN64/toddleapp.com
